source	target	weight
Neuroectodermal Tumors, Primitive	Hemangioma, Cavernous, Central Nervous System	0.37282167025583
Neuroectodermal Tumors, Primitive	Warts	0.20850694156576013
Neuroectodermal Tumors, Primitive	Leukoencephalopathies	0.3323428568559586
Neuroectodermal Tumors, Primitive	Myositis, Inclusion Body	0.10625897466134442
Neuroectodermal Tumors, Primitive	Neoplasm, Residual	0.18462303472301714
Neuroectodermal Tumors, Primitive	Salivary Gland Neoplasms	0.15725460603263303
Maxillary Diseases	Enchondromatosis	0.41924282705134924
Maxillary Diseases	Intracranial Hemorrhages	0.1322000134464597
Maxillary Diseases	Sinus Thrombosis, Intracranial	0.12795451138217043
Maxillary Diseases	Rhinitis	0.25711974052673964
Maxillary Diseases	Thrombocythemia, Essential	0.23325386920481841
Maxillary Diseases	Ichthyosis	0.11368690962966546
Maxillary Diseases	Aneurysm	0.10236881645458272
Maxillary Diseases	Hemorrhage	0.12853144817655313
Maxillary Diseases	Hashimoto Disease	0.112986031620758
Maxillary Diseases	Nevus	0.11470914170165718
Maxillary Diseases	Blood Platelet Disorders	0.10807495377073117
Maxillary Diseases	Ossification, Heterotopic	0.26628635711294624
Maxillary Diseases	Gingival Hyperplasia	0.2405322138305601
Maxillary Diseases	Lacrimal Apparatus Diseases	0.2468411012361439
Maxillary Diseases	Blister	0.3815552305027629
Maxillary Diseases	Anaphylaxis	0.10278190050541186
Maxillary Diseases	Chondrosarcoma	0.16389410517564382
Maxillary Diseases	Polycythemia Vera	0.10136141771674159
Maxillary Diseases	Wounds, Penetrating	0.21613261542191287
Maxillary Diseases	Carcinoma, Adenoid Cystic	0.41133175090735463
Maxillary Diseases	Afibrinogenemia	0.2571487085197773
Maxillary Diseases	Facial Dermatoses	0.2524390693083357
Maxillary Diseases	Conjunctivitis	0.16769894750598618
Maxillary Diseases	Intracranial Arteriovenous Malformations	0.16493461104105822
Maxillary Diseases	Dislocations	0.3236811655862052
Maxillary Diseases	Mandibular Diseases	0.6320644435495449
Maxillary Diseases	Arthrogryposis	0.14924667435413846
Maxillary Diseases	Testicular Diseases	0.1714366228452852
Maxillary Diseases	Synostosis	0.11602396678560227
Maxillary Diseases	von Willebrand Diseases	0.3529091767617689
Maxillary Diseases	Calcinosis	0.17951207936301164
Maxillary Diseases	Thrombasthenia	0.34846444897808904
Maxillary Diseases	Oral Ulcer	0.5074513067841065
Maxillary Diseases	Arthritis, Juvenile Rheumatoid	0.21362649455452068
Maxillary Diseases	Nail Diseases	0.15960055314657165
Maxillary Diseases	Periodontitis	0.5793200697512683
Maxillary Diseases	Hypogonadism	0.14341876295235023
Maxillary Diseases	Venous Thrombosis	0.13062257331764393
Maxillary Diseases	Pterygium	0.16198866170622536
Maxillary Diseases	Hand Deformities, Congenital	0.11856652837581894
Maxillary Diseases	Blood Coagulation Disorders	0.31096580879170727
Maxillary Diseases	Warts	0.23501192503912954
Maxillary Diseases	Ectodermal Dysplasia	0.11149759637389016
Maxillary Diseases	Klippel-Trenaunay-Weber Syndrome	0.2425724606740129
Maxillary Diseases	Fractures, Bone	0.22490248462464377
Maxillary Diseases	Cryptorchidism	0.1052857337166044
Maxillary Diseases	Hypoprothrombinemias	0.2682726037333998
Maxillary Diseases	Arteriovenous Malformations	0.26175469124002626
Maxillary Diseases	Facies	0.43598872966770896
Maxillary Diseases	Corneal Dystrophies, Hereditary	0.18354207424897132
Maxillary Diseases	Nose Neoplasms	0.3280834020401694
Maxillary Diseases	Pain Insensitivity, Congenital	0.13095961936987394
Maxillary Diseases	Maxillofacial Abnormalities	0.363597737355688
Maxillary Diseases	Exophthalmos	0.2027442476475104
Maxillary Diseases	Neoplasm, Residual	0.14483256834623565
Maxillary Diseases	Salivary Gland Neoplasms	0.3419061991255054
Maxillary Diseases	Thrombocytosis	0.11050619800842133
Catalepsy	Narcolepsy	0.49193909845016376
Catalepsy	Cocaine-Related Disorders	0.14884839005028155
Cystadenocarcinoma, Papillary	Intestinal Polyps	0.12657381105681612
Cystadenocarcinoma, Papillary	Gastrointestinal Stromal Tumors	0.16367704379183842
Autistic Disorder	Facial Asymmetry	0.1203417014644716
Autistic Disorder	Coloboma	0.4342424582960391
Autistic Disorder	Smith-Lemli-Opitz Syndrome	0.4525428782695113
Autistic Disorder	Blepharophimosis	0.48367795315849593
Autistic Disorder	Legg-Perthes Disease	0.10087955941337938
Autistic Disorder	Cleidocranial Dysplasia	0.3536733588234031
Autistic Disorder	Eunuchism	0.13599122822019125
Autistic Disorder	Silver-Russell Syndrome	0.3937477746853901
Autistic Disorder	Nails, Malformed	0.4518586748542321
Autistic Disorder	Macrocephaly	0.47396164212590425
Autistic Disorder	Aicardi Syndrome	0.3695036441040122
Autistic Disorder	Thyroid Hormone Resistance Syndrome	0.17944262152019594
Autistic Disorder	Craniofacial Dysostosis	0.5030103772290041
Autistic Disorder	Beckwith-Wiedemann Syndrome	0.11405792996926495
Autistic Disorder	Urogenital Abnormalities	0.1588285803316523
Autistic Disorder	Rubinstein-Taybi Syndrome	0.627267443433646
Autistic Disorder	Anodontia	0.2999787395624674
Autistic Disorder	Cocaine-Related Disorders	0.1798212276041485
Autistic Disorder	Pseudopseudohypoparathyroidism	0.3230120185960841
Autistic Disorder	Orofaciodigital Syndromes	0.46847386203234975
Autistic Disorder	Lafora Disease	0.11496694688814792
Autistic Disorder	Asperger Syndrome	0.8103726704815887
Autistic Disorder	Moyamoya Disease	0.11970870684661462
Autistic Disorder	Coffin-Lowry Syndrome	0.2716038787232352
Autistic Disorder	Musculoskeletal Abnormalities	0.2867886467457969
Autistic Disorder	Mental Retardation, X-Linked	0.39499978850433043
Autistic Disorder	Holoprosencephaly	0.43729913929977776
Autistic Disorder	Nevus	0.4258101776231253
Autistic Disorder	Gingival Hyperplasia	0.18277566787093938
Autistic Disorder	Amino Acid Metabolism, Inborn Errors	0.5454299846271082
Autistic Disorder	Hereditary Sensory and Motor Neuropathy	0.15771919774866947
Autistic Disorder	Pyruvate Carboxylase Deficiency Disease	0.34840899077662363
Autistic Disorder	Keratoderma, Palmoplantar	0.18209857466898252
Autistic Disorder	Glycogen Storage Disease Type IIb	0.35145145914162407
Autistic Disorder	Glycogen Storage Disease Type III	0.12874437010260475
Autistic Disorder	Failure to Thrive	0.11475637265302575
Autistic Disorder	Lissencephaly	0.2833037784496305
Autistic Disorder	Mandibulofacial Dysostosis	0.2066098956679029
Autistic Disorder	Denys-Drash Syndrome	0.12332329971297684
Autistic Disorder	Fibromatosis, Gingival	0.5097865622864163
Autistic Disorder	Epilepsy, Frontal Lobe	0.13244237291016595
Autistic Disorder	Mucopolysaccharidosis I	0.4959906475774406
Autistic Disorder	Dyslexia	0.11183075189255086
Autistic Disorder	Limb Deformities, Congenital	0.28029441266443705
Autistic Disorder	Lesch-Nyhan Syndrome	0.4010914488579893
Autistic Disorder	Hypopigmentation	0.3775583072130173
Autistic Disorder	Pyruvate Dehydrogenase Complex Deficiency Disease	0.14739631985534876
Autistic Disorder	Williams Syndrome	0.7818988255924821
Autistic Disorder	Fibrous Dysplasia of Bone	0.11137697342032123
Autistic Disorder	Prion Diseases	0.1261148287179399
Autistic Disorder	Gyrate Atrophy	0.10225913186536706
Autistic Disorder	Niemann-Pick Diseases	0.17816661917780796
Autistic Disorder	DiGeorge Syndrome	0.7613926889319327
Autistic Disorder	Hallermann's Syndrome	0.49159240284944805
Autistic Disorder	Osteosclerosis	0.18736337846832327
Autistic Disorder	Ectromelia	0.26360463742035867
Autistic Disorder	Dandy-Walker Syndrome	0.36218490346663323
Autistic Disorder	Corneal Opacity	0.26437996787287954
Autistic Disorder	Hypertelorism	0.45339793192129313
Autistic Disorder	Oculocerebrorenal Syndrome	0.1709440615499986
Autistic Disorder	Metal Metabolism, Inborn Errors	0.33644312799967563
Autistic Disorder	Pseudohypoparathyroidism	0.29985855973521225
Autistic Disorder	Skin Diseases, Genetic	0.16478003427926882
Autistic Disorder	Zellweger Syndrome	0.1156183833715848
Autistic Disorder	Achondroplasia	0.1646326679175708
Autistic Disorder	Noonan Syndrome	0.4167246569488142
Autistic Disorder	Synostosis	0.3039579465784871
Autistic Disorder	Puberty, Delayed	0.25965526330640937
Autistic Disorder	Dwarfism, Pituitary	0.20675845910960883
Autistic Disorder	Congenital Disorders of Glycosylation	0.2593220396130571
Autistic Disorder	Chromosome Aberrations	0.5557864174261251
Autistic Disorder	Hypobetalipoproteinemias	0.32098555050575406
Autistic Disorder	Syndactyly	0.49502660490317774
Autistic Disorder	Eye Diseases, Hereditary	0.21137986110035273
Autistic Disorder	Chondrodysplasia Punctata, Rhizomelic	0.33407718331213626
Autistic Disorder	Albinism, Oculocutaneous	0.24532958587202766
Autistic Disorder	Acrocallosal Syndrome	0.7949539650893279
Autistic Disorder	Craniosynostoses	0.6196584040192182
Autistic Disorder	Telangiectasis	0.1732384006868158
Autistic Disorder	Polydactyly	0.6279138471935989
Autistic Disorder	Hyperostosis	0.12694185133433922
Autistic Disorder	Lysosomal Storage Diseases	0.1626031628479701
Autistic Disorder	Xeroderma Pigmentosum	0.49762987811081627
Autistic Disorder	Cervical Intraepithelial Neoplasia	0.10630776144062797
Autistic Disorder	Pterygium	0.23783866175631255
Autistic Disorder	Puberty, Precocious	0.2461239069069011
Autistic Disorder	Hand Deformities, Congenital	0.47130891175172424
Autistic Disorder	Motor Skills Disorders	0.5411366037300018
Autistic Disorder	Colorectal Neoplasms, Hereditary Nonpolyposis	0.1366212452289897
Autistic Disorder	Stereotypic Movement Disorder	0.47821522260466737
Autistic Disorder	Muscular Dystrophy, Facioscapulohumeral	0.13904359854832465
Autistic Disorder	Language Development Disorders	0.809051642514128
Autistic Disorder	Homocystinuria	0.4823488365625577
Autistic Disorder	Anophthalmos	0.47889221844717494
Autistic Disorder	Trichotillomania	0.24153853000391964
Autistic Disorder	Chromosome Breakage	0.5129941717646855
Autistic Disorder	Cri-du-Chat Syndrome	0.8183907050934962
Autistic Disorder	Dysostoses	0.3619200532765292
Autistic Disorder	Klippel-Trenaunay-Weber Syndrome	0.11798561597775256
Autistic Disorder	Exostoses, Multiple Hereditary	0.5587026857896676
Autistic Disorder	Periventricular Nodular Heterotopia	0.36124911802733184
Autistic Disorder	Hypospadias	0.4007492733720775
Autistic Disorder	Aniridia	0.33479880593406697
Autistic Disorder	Sebaceous Gland Neoplasms	0.4742826669985238
Autistic Disorder	Androgen-Insensitivity Syndrome	0.1102154995612622
Autistic Disorder	Pulmonary Valve Stenosis	0.13791738456241448
Autistic Disorder	Polycystic Kidney Diseases	0.21073607087823118
Autistic Disorder	Lipidoses	0.31727317492598395
Autistic Disorder	Neurofibromatosis 1	0.19760859034137104
Autistic Disorder	Genetic Diseases, X-Linked	0.2392296294811866
Autistic Disorder	Eye Abnormalities	0.34500121426883884
Autistic Disorder	Rett Syndrome	0.5330482397797411
Autistic Disorder	Chondrodysplasia Punctata	0.2831869749463473
Autistic Disorder	Pierre Robin Syndrome	0.504194836023698
Autistic Disorder	Bardet-Biedl Syndrome	0.15748659279450933
Autistic Disorder	Langer-Giedion Syndrome	0.3085200393676427
Autistic Disorder	Facies	0.1009849140518291
Autistic Disorder	Gonadal Dysgenesis, 46,XY	0.32122500450478075
Autistic Disorder	Corneal Dystrophies, Hereditary	0.1254566231319348
Autistic Disorder	Neuroaxonal Dystrophies	0.17474999571393302
Autistic Disorder	Retinitis Pigmentosa	0.16481513170967405
Autistic Disorder	Mucolipidoses	0.4102368168429601
Autistic Disorder	Ectopia Lentis	0.1612570252323105
Autistic Disorder	Leukodystrophy, Globoid Cell	0.12483038946860711
Autistic Disorder	Wolf-Hirschhorn Syndrome	0.4641359844489823
Autistic Disorder	Maxillofacial Abnormalities	0.28102652407492723
Autistic Disorder	Choroideremia	0.21754407478398416
Autistic Disorder	Foot Deformities, Congenital	0.41686723070123666
Autistic Disorder	WAGR Syndrome	0.2666743663350093
Autistic Disorder	Maple Syrup Urine Disease	0.46615034477725537
Autistic Disorder	Language Disorders	0.39493565836228284
Autistic Disorder	Sjogren-Larsson Syndrome	0.37777787810848745
Autistic Disorder	Atrophy	0.12348169606437315
Autistic Disorder	Jaw Abnormalities	0.13141954900719865
Leukemia, Lymphocytic, Chronic, B-Cell	Liposarcoma	0.17983162077420795
Leukemia, Lymphocytic, Chronic, B-Cell	Gallbladder Neoplasms	0.1071837732414453
Leukemia, Lymphocytic, Chronic, B-Cell	Paraganglioma	0.10133111885828798
Leukemia, Lymphocytic, Chronic, B-Cell	Lung Diseases, Obstructive	0.1067030589072421
Leukemia, Lymphocytic, Chronic, B-Cell	Common Variable Immunodeficiency	0.8663924312560829
Leukemia, Lymphocytic, Chronic, B-Cell	Hepatomegaly	0.3122303550265546
Leukemia, Lymphocytic, Chronic, B-Cell	Retinal Vein Occlusion	0.10737281237144233
Leukemia, Lymphocytic, Chronic, B-Cell	Neurotoxicity Syndromes	0.1345888407903028
Leukemia, Lymphocytic, Chronic, B-Cell	Scleroderma, Localized	0.16007327281903416
Leukemia, Lymphocytic, Chronic, B-Cell	Pancytopenia	0.5325353811850467
Leukemia, Lymphocytic, Chronic, B-Cell	Dental Enamel Hypoplasia	0.13164771537772663
Leukemia, Lymphocytic, Chronic, B-Cell	Hepatic Encephalopathy	0.1048628496374703
Leukemia, Lymphocytic, Chronic, B-Cell	Lymphoma, T-Cell	0.5541296314246191
Leukemia, Lymphocytic, Chronic, B-Cell	Glioblastoma	0.15158567438346884
Leukemia, Lymphocytic, Chronic, B-Cell	Rhabdoid Tumor	0.1151564746943591
Leukemia, Lymphocytic, Chronic, B-Cell	Wilms Tumor	0.10978737968266546
Leukemia, Lymphocytic, Chronic, B-Cell	Arthritis, Psoriatic	0.2389094970797587
Leukemia, Lymphocytic, Chronic, B-Cell	Granuloma	0.3118249694337561
Leukemia, Lymphocytic, Chronic, B-Cell	Sinus Thrombosis, Intracranial	0.15614535742134217
Leukemia, Lymphocytic, Chronic, B-Cell	Immunologic Deficiency Syndromes	0.23833010749122457
Leukemia, Lymphocytic, Chronic, B-Cell	Neuroendocrine Tumors	0.13440576258232867
Leukemia, Lymphocytic, Chronic, B-Cell	Neoplasm Metastasis	0.15793146252313653
Leukemia, Lymphocytic, Chronic, B-Cell	Uterine Cervical Neoplasms	0.18569955179859804
Leukemia, Lymphocytic, Chronic, B-Cell	Lymphoma, B-Cell	0.4374598980167165
Leukemia, Lymphocytic, Chronic, B-Cell	Tracheoesophageal Fistula	0.10116855146826556
Leukemia, Lymphocytic, Chronic, B-Cell	Budd-Chiari Syndrome	0.19225051753763225
Leukemia, Lymphocytic, Chronic, B-Cell	Agammaglobulinemia	0.24228384186177915
Leukemia, Lymphocytic, Chronic, B-Cell	Breast Neoplasms, Male	0.2463853165871264
Leukemia, Lymphocytic, Chronic, B-Cell	Anemia, Sickle Cell	0.16037262566529262
Leukemia, Lymphocytic, Chronic, B-Cell	Aortic Aneurysm, Abdominal	0.12807252501410643
Leukemia, Lymphocytic, Chronic, B-Cell	Thrombocythemia, Essential	0.46850038979545355
Leukemia, Lymphocytic, Chronic, B-Cell	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.4152428978029278
Leukemia, Lymphocytic, Chronic, B-Cell	Behcet Syndrome	0.13844728499550324
Leukemia, Lymphocytic, Chronic, B-Cell	Mucositis	0.10471013397011841
Leukemia, Lymphocytic, Chronic, B-Cell	Soft Tissue Neoplasms	0.20333917195948553
Leukemia, Lymphocytic, Chronic, B-Cell	Hemorrhage	0.27169704362169594
Leukemia, Lymphocytic, Chronic, B-Cell	Rhabdomyosarcoma	0.1652460000338925
Leukemia, Lymphocytic, Chronic, B-Cell	Bernard-Soulier Syndrome	0.7903888596402386
Leukemia, Lymphocytic, Chronic, B-Cell	Carcinoma, Basal Cell	0.17780492045022814
Leukemia, Lymphocytic, Chronic, B-Cell	Carcinoma, Small Cell	0.23312873535564263
Leukemia, Lymphocytic, Chronic, B-Cell	Acute-Phase Reaction	0.2598320785493
Leukemia, Lymphocytic, Chronic, B-Cell	Thyroid Neoplasms	0.11420548209242636
Leukemia, Lymphocytic, Chronic, B-Cell	Neoplasm Invasiveness	0.13363365960335474
Leukemia, Lymphocytic, Chronic, B-Cell	Epidermal Necrolysis, Toxic	0.33036527254113096
Leukemia, Lymphocytic, Chronic, B-Cell	Neoplasms, Germ Cell and Embryonal	0.16456315088049323
Leukemia, Lymphocytic, Chronic, B-Cell	Osteosarcoma	0.14179002825948808
Leukemia, Lymphocytic, Chronic, B-Cell	Hereditary Autoinflammatory Diseases	0.2418661331552808
Leukemia, Lymphocytic, Chronic, B-Cell	Hashimoto Disease	0.5014788774988416
Leukemia, Lymphocytic, Chronic, B-Cell	Photosensitivity Disorders	0.12441673816262502
Leukemia, Lymphocytic, Chronic, B-Cell	Blood Platelet Disorders	0.172337843095604
Leukemia, Lymphocytic, Chronic, B-Cell	Ossification, Heterotopic	0.10345753710097502
Leukemia, Lymphocytic, Chronic, B-Cell	Osteopetrosis	0.10783801127949755
Leukemia, Lymphocytic, Chronic, B-Cell	Lung Diseases, Interstitial	0.28764140294965784
Leukemia, Lymphocytic, Chronic, B-Cell	Leukopenia	0.2854375041903036
Leukemia, Lymphocytic, Chronic, B-Cell	Leukemia, Monocytic, Acute	0.26022368660561745
Leukemia, Lymphocytic, Chronic, B-Cell	Lacrimal Apparatus Diseases	0.10312628309533155
Leukemia, Lymphocytic, Chronic, B-Cell	Vasospasm, Intracranial	0.1032381350265285
Leukemia, Lymphocytic, Chronic, B-Cell	Gastrointestinal Stromal Tumors	0.15976670461829273
Leukemia, Lymphocytic, Chronic, B-Cell	Rhabdomyolysis	0.1694136591188411
Leukemia, Lymphocytic, Chronic, B-Cell	Anaphylaxis	0.17664263224152035
Leukemia, Lymphocytic, Chronic, B-Cell	Hemangiosarcoma	0.117184862027007
Leukemia, Lymphocytic, Chronic, B-Cell	Neuroectodermal Tumors, Primitive	0.13810970911930714
Leukemia, Lymphocytic, Chronic, B-Cell	Chondrosarcoma	0.15416690064413432
Leukemia, Lymphocytic, Chronic, B-Cell	Multiple Endocrine Neoplasia Type 1	0.10096622858018944
Leukemia, Lymphocytic, Chronic, B-Cell	Dermatitis	0.11593531361917295
Leukemia, Lymphocytic, Chronic, B-Cell	Ulcer	0.11482878596272916
Leukemia, Lymphocytic, Chronic, B-Cell	Pulmonary Emphysema	0.13446154406407615
Leukemia, Lymphocytic, Chronic, B-Cell	Colonic Polyps	0.10900989111257335
Leukemia, Lymphocytic, Chronic, B-Cell	Pneumothorax	0.1307822667338343
Leukemia, Lymphocytic, Chronic, B-Cell	Aneurysm, Dissecting	0.10584759750637789
Leukemia, Lymphocytic, Chronic, B-Cell	Choroid Diseases	0.11742733656415438
Leukemia, Lymphocytic, Chronic, B-Cell	Polycythemia Vera	0.18616691839742233
Leukemia, Lymphocytic, Chronic, B-Cell	Femoral Fractures	0.18000137805769267
Leukemia, Lymphocytic, Chronic, B-Cell	Sarcoma, Ewing's	0.16093908387894762
