symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
CALR	0.40356812526304736	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6205960225618631	No data	No data	No data	No data	No data	No data	No data	0.8491958921452428	0.035239711907965446	No data	No data	0	0	0	0	0	0.7122300000000003	No data	-0.768450082735797	-0.9222130289490451	0	No data	-1	0	-1	-1
LRIG3	0.4035148612819322	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6612513946521403	No data	No data	No data	No data	No data	No data	No data	No data	0.04999824043231315	No data	No data	0	0	0	0	0	0.29847999999999997	No data	-0.2797573083287369	-0.9243643165351519	0	No data	No data	0	-1	0
CD79A	0.40337148815896734	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6205960225618631	No data	No data	No data	No data	No data	No data	No data	0.8317516070332426	0.05993396368738183	No data	No data	1	0	0	0	0	0	No data	0.038389409817981335	0	0	No data	-1	0	0.75	0
HDAC1	0.40291182526781977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5752681021753614	No data	0.2796481669013457	No data	0.7787760000878928	0.021846478796141853	No data	1	0	0	1	1	0	0.9688800000000001	1	-0.6560397131825704	-0.5571626338178093	0	-1	No data	-0.6524899999999999	-1	-1
NFKB2	0.40285709789599666	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	0.6037090559615403	No data	No data	No data	No data	No data	No data	No data	0.4559965213909172	0.015404803882146113	No data	0.75	0	0	1	1	0	0.5888899999999999	No data	-0.8805295091009376	-0.8337393811036389	0	No data	No data	0	-1	0
FUS	0.40265960015188496	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6395938599872263	No data	No data	No data	No data	No data	No data	No data	0.455012141404649	No data	No data	No data	0	0	0	0	0	0.7813699999999997	No data	-0.9932708218422505	-0.890274578843972	0	No data	-1	0	-1	-1
ZBED6	0.40219138826573725	0.6601389018964992	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02870784322054877	No data	No data	No data	0	0	0	0	0	0.46373999999999993	No data	-0.2565912851627138	-0.7876704047051671	0	No data	No data	0	-1	0
CNOT3	0.40190782586253854	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.66019595923962	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.7476750000000003	No data	-0.9992277992277993	-0.9509808282939236	-1	No data	-1	0	-1	-1
SOCS1	0.401644180664729	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6227068933869035	No data	No data	No data	No data	No data	No data	No data	0.759345714362698	No data	No data	No data	0	0	0	0	0	0.78673	No data	0.6656370656370656	-0.955125568732443	0	No data	-1	0	-1	0
WAS	0.4015489326856841	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6433089926392973	No data	No data	No data	No data	No data	No data	No data	0.34417021545373483	No data	No data	No data	1	0	0	0	0	0.4621499999999997	No data	No data	-0.3299391701232743	0	No data	-1	0	0.5	0
BAX	0.40150826991502214	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6205960225618631	No data	No data	No data	No data	No data	No data	No data	0.7970918736006464	No data	No data	No data	1	0	1	1	0	0.609375	No data	0.44765581908439045	-0.32316239398610835	0	-1	-1	0	-1	-1
SCN10A	0.40090367177142566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6404024623233163	No data	No data	No data	0.03554706469367951	0.3652740222080911	No data	1	1	0	1	1	0	0.11043000000000021	1	0.16282404853833432	-0.791664813861688	0	-1	No data	-0.03757750000000008	No data	No data
TRAK2	0.40078690900643066	0.6562243783343756	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.37637	No data	-0.13259790402647542	-0.17435141675146093	0	No data	No data	0	0.5	-1
SFPQ	0.400735417926297	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6517524759394587	No data	No data	No data	No data	No data	No data	No data	0.14853714932065132	No data	No data	No data	0	0	0	0	0	0.7029699999999999	No data	-0.899834528405957	0	-1	No data	-1	0	-1	-1
KLF14	0.40049681765180833	0.6311449438133219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5528382051658891	No data	No data	No data	0	0	0	0	0	0	No data	0.8084942084942084	-0.24442593177398858	0	No data	No data	0	0.5	1
MAF	0.40047593063603365	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.634865509339136	No data	No data	No data	No data	No data	No data	No data	0.4396019680573375	0.08580999486060233	No data	No data	0	0	0	0	0	0.5161299999999998	No data	-0.20044125758411468	-0.9558181976626969	0	No data	No data	0	-1	-1
H4C3	0.4004181273264821	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46936162200337045	0.8059271716658489	No data	No data	0	0	No data	No data	No data	No data	No data	0.9846662989520132	-0.5125788446000451	0	No data	No data	-1	0.5	0.5
FLT1	0.40030099831934	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6124590974189813	No data	No data	No data	0.9201129743978804	No data	No data	1	1	1	1	1	0	0.08445499999999981	0	-0.8159955874241589	-0.929864963473227	0	-1	No data	0	1	0
FOXO4	0.40026926563182263	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6517524759394587	No data	No data	No data	No data	No data	No data	No data	0.13320144676023607	No data	No data	No data	0	0	0	0	0	0.4257449999999999	No data	No data	0	0	No data	No data	0	0.5	-1
SLC12A2	0.3990071929569593	0.6236776403984507	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6408234982455076	0.027797366235914344	No data	No data	1	0	0	1	0	0.7029699999999999	No data	-0.4090457804743519	-0.9241191356363981	0	No data	No data	0	0.5	-1
MLF1	0.3986758261391181	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6517524759394587	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	0.044969912066611266	No data	No data	1	0	0	0	0	0	No data	0.46309983452840586	0	0	No data	No data	0	0.5	-1
TFE3	0.39826814841004315	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6490927786999079	No data	No data	No data	No data	No data	No data	No data	0.12056167397546097	No data	No data	No data	0	0	0	0	0	0.7826099999999997	No data	No data	0	0	No data	-1	0	-1	-1
CCNB1IP1	0.3980893753160453	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6517524759394587	No data	No data	No data	No data	No data	No data	No data	0.04932176334956282	0.027370355711092004	No data	No data	0	0	0	0	0	0.4043300000000002	No data	-0.35521235521235517	-0.10737097838956267	0	No data	-1	No data	-1	-1
H4C2	0.39799065290941255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46936162200337045	0.7260669498574994	No data	No data	0	0	No data	No data	No data	No data	No data	0.938996138996139	-0.1427159954401025	0	No data	No data	-1	0.5	0.5
DNMT3B	0.3977042075296623	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.9252484972122725	No data	No data	No data	0	0	1	1	0	0.19694999999999965	No data	-0.7992277992277992	-0.945992834942429	0	No data	No data	0	0.5	0
H4C13	0.3973750943991882	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46936162200337045	0.7058160096964615	No data	No data	0	0	No data	No data	No data	No data	No data	0.9938223938223938	No data	0	No data	No data	-1	No data	No data
SMC2	0.3973364325043778	0.6472843172730219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11635014788256753	0.021889611665541032	No data	No data	0	0	0	1	0	0.5822899999999998	No data	-0.7869829012686156	No data	-1	No data	No data	0	0.5	-1
H2AX	0.39725728126244225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.8532103310781042	0.12900368401331228	No data	No data	0	0	0	0	0	0.8601399999999998	No data	-0.31384445670159955	-0.8730913802704365	-1	No data	No data	-0.5804200000000002	-1	-1
TNFRSF14	0.3968300916806738	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.634865509339136	No data	No data	No data	No data	No data	No data	No data	0.3435788229356582	0.031991300507585654	No data	No data	1	0	0	0	0	0	No data	-0.24269167126309987	-0.7799789625416167	0	No data	-1	0	-1	0
GIPR	0.39682133253271346	0.6332935072305941	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38894905822193504	No data	No data	1	0	0	1	1	0	0	No data	0.7607280750137893	-0.19187701174133848	0	-1	No data	0	0.5	0
PLA2G6	0.39658251485060264	0.6427968773122835	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19102491753004727	No data	No data	No data	1	0	1	1	0	0.49131500000000017	No data	0.007060121345835668	-0.7344818824202806	0	No data	No data	0	-1	-1
FSTL3	0.3965434345581921	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6395938599872263	No data	No data	No data	No data	No data	No data	No data	0.2537995817606419	No data	No data	No data	0	1	0	0	0	0.06843999999999965	No data	0.7434087148372863	-0.9069317934409776	0	No data	No data	0	-1	-1
HSPA4	0.39652741486749754	0.6063720677326646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9177084033565213	No data	No data	No data	0	0	0	0	0	0.8035699999999999	No data	-0.8747931605074462	-0.28293215265721816	0	No data	No data	-0.11607249999999994	-1	-1
H4C4	0.39597829060065437	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46936162200337045	0.6598632859975938	No data	No data	0	0	No data	No data	No data	No data	No data	0.9801434087148373	No data	0	No data	No data	-1	0.5	0.5
H4C1	0.39584635663350703	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46937574760886236	0.6555165807946708	No data	No data	0	0	No data	No data	No data	No data	No data	0.9905129619415334	No data	0	No data	No data	-1	0.5	0.5
NCOA1	0.3957515978413353	0.5174453206853027	No data	No data	No data	No data	No data	No data	No data	No data	0.45643230612858215	No data	No data	No data	No data	No data	No data	No data	0.874256876333946	No data	No data	No data	1	0	1	1	1	0.4482999999999997	No data	-0.888361831218974	-0.3457969034609548	0	-1	No data	0	-1	-1
SCN3A	0.3955438499972175	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6404024623233163	No data	No data	No data	0.08466787314069849	0.16711255517358867	No data	1	1	0	1	1	0	0.7399999999999999	No data	-0.8473248758963045	-0.4580197190296931	0	No data	No data	-0.68875	0.5	0.5
CD74	0.3950243318043716	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6037090559615403	No data	No data	No data	No data	No data	No data	No data	0.9165075935130327	0.011276764119705504	No data	1	0	1	1	1	1	0	No data	-0.20584666298952015	0	0	No data	No data	No data	0.5	-1
SDHAF2	0.3949551048462826	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6433089926392973	No data	No data	No data	No data	No data	No data	No data	0.12724329333343237	No data	No data	No data	0	0	0	0	0	0.33735	No data	0.7464975179260893	-0.7183575696040686	0	No data	-1	No data	-1	-1
GAREM1	0.3948231498975159	0.6462727821743723	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.05552064124432187	No data	No data	0	0	0	0	0	0.5719200000000001	No data	-0.6806398234969664	-0.7081312563348965	0	No data	No data	0	0.5	0
SCN7A	0.3948061806784238	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6404024623233163	No data	No data	No data	0.1673115523117946	0.02961667886440943	No data	1	1	0	1	1	0	0	No data	0.2736900165471594	No data	0	No data	No data	0	0.5	0
POU2AF1	0.3947560226173839	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6395938599872263	No data	No data	No data	No data	No data	No data	No data	0.1742081894713665	0.046773571300516466	No data	No data	0	0	0	0	0	0.453125	No data	-0.3997793712079426	0	0	No data	-1	No data	0.75	0
H4C6	0.39472520900236574	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.47026102558905	0.6182390694943826	No data	No data	0	0	No data	No data	No data	1	No data	0.938334252619967	No data	0	No data	No data	-1	No data	No data
KLF6	0.39464400618173434	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6205960225618631	No data	No data	No data	No data	No data	No data	No data	0.5327657374234721	0.08663013865965599	No data	No data	0	0	0	0	0	0.7526499999999998	No data	-0.9921676778819636	-0.7670096588048255	0	No data	No data	0	0.5	-1
FAR2	0.39451787036460173	0.6475230293187684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0285782093081176	No data	No data	0	0	0	0	0	0.39806000000000025	No data	-0.6706012134583563	-0.6682147687943987	0	No data	No data	0	0.5	0
TLX1	0.3944167942905316	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.634865509339136	No data	No data	No data	No data	No data	No data	No data	0.08277389644688087	0.24161496114341843	No data	No data	0	0	0	0	0	0.863635	No data	-0.6832873690016548	0	0	No data	No data	0	0.75	0.5
H3C7	0.39407105674756976	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.23527432931450712	0.7011569854253632	No data	No data	0	0	No data	No data	No data	No data	No data	0.6332046332046333	No data	0	No data	No data	-1	0.5	1
PIK3CG	0.3938037349292715	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5917455036963617	No data	No data	No data	0.977574633952545	0.3218852621513596	No data	1	1	0	1	1	1	0.7050800000000003	1	-0.49498069498069497	-0.8896140684953482	0	-1	No data	0	0.75	0
H3C11	0.393781395865937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.23527432931450712	0.6916275823166322	No data	No data	0	0	No data	No data	No data	No data	No data	0.774738003309432	No data	0	No data	No data	-1	0.5	1
FAM72B	0.3934656685549929	0.6447915353846932	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04859224639242887	No data	No data	No data	1	0	0	0	0	0.46308500000000025	No data	0.322669608383894	-0.21112781471243014	No data	No data	No data	-0.9664425000000001	0.5	0.5
H2BC17	0.3933902651867798	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.11744885270524513	0.7311268554606761	No data	No data	0	0	0	0	0	No data	No data	0.9833425261996691	No data	0	No data	No data	-0.98016	0.5	0.5
H4C5	0.393315467747651	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.46936162200337045	0.5722604580617592	No data	No data	0	0	No data	No data	No data	No data	No data	0.9981246552675125	-0.6456157544112042	0	No data	No data	-1	-1	0
SCN8A	0.3933113288379008	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6404024623233163	No data	No data	No data	0.13129616531750984	No data	No data	1	1	0	1	1	0	0.9267699999999998	No data	-0.9630446773303916	-0.9487367157153703	0	No data	No data	-0.4267675000000001	0.75	0.5
RPL10	0.3932876492238838	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6395938599872263	No data	No data	No data	No data	No data	No data	No data	0.14668918869948042	No data	No data	1	0	0	1	1	0	0.9766350000000003	No data	No data	No data	-1	No data	No data	-0.8948599999999999	-1	-1
H2AC4	0.3929890607006403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.12132395215353789	0.7162055707392458	No data	No data	0	0	No data	No data	No data	1	No data	0.8813017098731384	No data	-1	No data	No data	-1	0.5	1
H2BC10	0.3922381988539713	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.07605552017453386	0.7116226593909942	No data	No data	0	0	No data	No data	No data	No data	No data	0.7840044125758412	0	0	No data	No data	-1	0.75	0.5
H3C8	0.39181622499987967	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.23527432931450712	0.6269764452537299	No data	No data	0	0	No data	No data	No data	No data	No data	0.9891891891891893	No data	-1	No data	No data	-1	0.5	0.5
FAM83B	0.3909992337785083	0.6280980361273214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30132027307438236	No data	No data	No data	0	0	0	0	0	0.07022499999999994	No data	-0.09178157749586324	-0.13801839227553903	0	No data	No data	0	0.5	0
TUBA1C	0.3909824724066619	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6065258087337754	No data	No data	No data	0.6944356846639267	0.08499985335559737	No data	1	0	0	1	1	0	0.9665900000000001	No data	-0.4515168229453944	0	-1	No data	No data	-0.961025	0.5	-1
PIK3CD	0.39047084031400014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5922065651078434	No data	No data	No data	0.9797542751894509	0.04952717042234984	No data	1	0	0	1	1	0	0.7317999999999998	1	-0.9367898510755653	-0.2596453623311612	0	No data	No data	0	0.5	0
RPL22	0.3904128340122263	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6227068933869035	No data	No data	No data	No data	No data	No data	No data	0.37705780966776403	0.02878572700655768	No data	1	0	0	1	1	0	0.9609400000000001	No data	-0.5118587975730833	-0.10464984253932358	-1	No data	No data	-0.23827999999999996	-1	-1
TUBA1B	0.39033494149248876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6065258087337754	No data	No data	No data	0.7109106135707352	No data	No data	1	0	0	1	1	0	1	No data	-0.987203530060673	No data	-1	No data	No data	-0.9889125	-1	-1
H3C12	0.39010606688171606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	0.23527432931450712	0.5707148403183562	No data	No data	0	0	0	0	0	No data	No data	0.753226696083839	No data	0	No data	No data	-1	0.5	0.5
